stn;time;prestah0;tre200h0;rre150h0;su2000h0;time_diff
GVE;2022-09-22 15:00:00;970.6;19.3;0.0;1.0;7815.0
GVE;2022-09-22 16:00:00;970.4;19.2;0.0;1.0;7816.0
GVE;2022-09-22 17:00:00;970.3;17.4;0.0;1.0;7817.0
GVE;2022-09-22 18:00:00;970.6;15.2;0.0;0.1;7818.0
GVE;2022-09-22 19:00:00;970.9;13.0;0.0;0.0;7819.0
GVE;2022-09-22 21:00:00;971.2;10.6;0.0;0.0;7821.0
GVE;2022-09-22 22:00:00;971.2;9.5;0.0;0.0;7822.0
GVE;2022-09-22 23:00:00;971.2;9.0;0.0;0.0;7823.0
GVE;2022-09-23 00:00:00;971.2;8.6;0.0;0.0;7824.0
GVE;2022-09-23 01:00:00;971.1;8.0;0.0;0.0;7825.0
GVE;2022-09-23 03:00:00;970.9;7.5;0.0;0.0;7827.0
GVE;2022-09-23 04:00:00;970.9;7.3;0.0;0.0;7828.0
GVE;2022-09-23 05:00:00;971.0;7.0;0.0;0.0;7829.0
GVE;2022-09-23 06:00:00;971.2;6.9;0.0;0.0;7830.0
GVE;2022-09-23 07:00:00;971.3;8.9;0.0;0.2;7831.0
GVE;2022-09-23 08:00:00;971.3;12.0;0.0;0.6;7832.0
GVE;2022-09-23 09:00:00;971.4;14.2;0.0;0.9;7833.0
GVE;2022-09-23 10:00:00;971.1;16.8;0.0;1.0;7834.0
GVE;2022-09-23 12:00:00;969.8;21.0;0.0;0.9;7836.0
GVE;2022-09-23 13:00:00;969.2;21.0;0.0;0.7;7837.0
GVE;2022-09-23 14:00:00;968.6;21.4;0.0;0.5;7838.0
GVE;2022-09-23 15:00:00;968.2;20.6;0.0;0.0;7839.0
GVE;2022-09-23 16:00:00;967.9;20.4;0.0;0.0;7840.0
GVE;2022-09-23 17:00:00;967.8;19.3;0.0;0.0;7841.0
GVE;2022-09-23 18:00:00;967.4;19.0;0.0;0.0;7842.0
GVE;2022-09-23 19:00:00;967.4;17.5;0.0;0.0;7843.0
GVE;2022-09-23 20:00:00;967.4;17.2;0.0;0.0;7844.0
GVE;2022-09-23 21:00:00;967.5;16.7;0.0;0.0;7845.0
GVE;2022-09-23 23:00:00;967.5;16.9;0.0;0.0;7847.0
GVE;2022-09-24 00:00:00;967.2;15.8;0.1;0.0;7848.0
GVE;2022-09-24 01:00:00;967.0;15.0;0.3;0.0;7849.0
GVE;2022-09-24 03:00:00;966.4;14.3;0.8;0.0;7851.0
GVE;2022-09-24 04:00:00;966.2;14.2;0.3;0.0;7852.0
GVE;2022-09-24 05:00:00;965.8;14.1;1.0;0.0;7853.0
GVE;2022-09-24 06:00:00;965.9;13.9;1.3;0.0;7854.0
GVE;2022-09-24 07:00:00;966.1;13.9;0.9;0.0;7855.0
GVE;2022-09-24 08:00:00;966.2;14.4;0.4;0.0;7856.0
GVE;2022-09-24 09:00:00;966.3;15.1;0.1;0.0;7857.0
GVE;2022-09-24 12:00:00;965.6;17.3;0.0;0.0;7860.0
GVE;2022-09-24 13:00:00;965.1;17.6;0.1;0.2;7861.0
GVE;2022-09-24 16:00:00;964.0;18.0;0.0;0.0;7864.0
GVE;2022-09-24 17:00:00;963.9;16.8;0.2;0.1;7865.0
GVE;2022-09-24 18:00:00;964.3;14.8;17.1;0.0;7866.0
GVE;2022-09-24 20:00:00;964.8;13.3;0.2;0.0;7868.0
GVE;2022-09-24 21:00:00;965.0;13.2;0.0;0.0;7869.0
GVE;2022-09-24 22:00:00;964.9;13.2;0.2;0.0;7870.0
GVE;2022-09-25 00:00:00;964.9;13.3;0.0;0.0;7872.0
GVE;2022-09-25 01:00:00;964.9;13.0;0.2;0.0;7873.0
GVE;2022-09-25 02:00:00;964.5;12.8;0.0;0.0;7874.0
GVE;2022-09-25 03:00:00;964.3;12.5;0.0;0.0;7875.0
GVE;2022-09-25 04:00:00;964.3;12.2;0.0;0.0;7876.0
GVE;2022-09-25 05:00:00;964.3;12.2;0.0;0.0;7877.0
GVE;2022-09-25 06:00:00;964.4;12.3;0.0;0.0;7878.0
GVE;2022-09-25 07:00:00;964.8;12.6;0.0;0.0;7879.0
GVE;2022-09-25 09:00:00;965.3;13.4;0.0;0.0;7881.0
GVE;2022-09-25 10:00:00;965.4;14.1;0.0;0.0;7882.0
GVE;2022-09-25 11:00:00;965.3;14.6;0.0;0.0;7883.0
GVE;2022-09-25 13:00:00;965.3;14.2;0.4;0.0;7885.0
GVE;2022-09-25 14:00:00;965.3;14.4;0.0;0.0;7886.0
GVE;2022-09-25 15:00:00;965.4;13.7;0.0;0.0;7887.0
GVE;2022-09-25 17:00:00;965.5;13.0;0.0;0.0;7889.0
GVE;2022-09-25 18:00:00;965.7;12.6;0.0;0.0;7890.0
GVE;2022-09-25 20:00:00;966.5;11.4;0.0;0.0;7892.0
GVE;2022-09-25 21:00:00;966.5;11.9;0.0;0.0;7893.0
GVE;2022-09-25 22:00:00;966.4;11.9;0.0;0.0;7894.0
GVE;2022-09-26 00:00:00;966.0;11.6;0.0;0.0;7896.0
GVE;2022-09-26 02:00:00;965.2;11.2;0.0;0.0;7898.0
GVE;2022-09-26 03:00:00;964.7;11.2;0.2;0.0;7899.0
GVE;2022-09-26 04:00:00;964.4;11.0;0.0;0.0;7900.0
GVE;2022-09-26 06:00:00;963.8;10.4;0.0;0.0;7902.0
GVE;2022-09-26 07:00:00;963.6;10.4;0.0;0.1;7903.0
GVE;2022-09-26 08:00:00;963.5;11.8;0.0;0.2;7904.0
GVE;2022-09-26 09:00:00;963.5;12.3;0.0;0.0;7905.0
GVE;2022-09-26 11:00:00;962.9;14.5;0.0;0.5;7907.0
GVE;2022-09-26 12:00:00;962.0;16.3;0.0;0.5;7908.0
GVE;2022-09-26 13:00:00;961.3;16.9;0.0;0.8;7909.0
GVE;2022-09-26 14:00:00;960.6;16.9;0.0;0.4;7910.0
GVE;2022-09-26 15:00:00;960.4;16.0;0.0;0.0;7911.0
GVE;2022-09-26 16:00:00;960.1;15.5;0.0;0.0;7912.0
GVE;2022-09-26 17:00:00;960.1;14.9;0.0;0.0;7913.0
GVE;2022-09-26 18:00:00;960.0;14.5;0.0;0.0;7914.0
GVE;2022-09-26 19:00:00;960.0;13.1;0.2;0.0;7915.0
GVE;2022-09-26 20:00:00;960.2;11.8;0.4;0.0;7916.0
GVE;2022-09-26 21:00:00;959.5;11.3;0.2;0.0;7917.0
GVE;2022-09-26 22:00:00;959.1;11.3;1.2;0.0;7918.0
GVE;2022-09-27 00:00:00;958.2;10.6;1.0;0.0;7920.0
GVE;2022-09-27 01:00:00;957.9;10.4;0.5;0.0;7921.0
GVE;2022-09-27 02:00:00;957.8;10.5;0.0;0.0;7922.0
GVE;2022-09-27 03:00:00;958.1;10.5;0.0;0.0;7923.0
GVE;2022-09-27 04:00:00;958.5;10.5;0.2;0.0;7924.0
GVE;2022-09-27 05:00:00;958.8;10.5;0.0;0.0;7925.0
GVE;2022-09-27 06:00:00;959.1;10.0;0.3;0.0;7926.0
GVE;2022-09-27 07:00:00;959.6;10.2;0.0;0.1;7927.0
GVE;2022-09-27 08:00:00;959.8;11.5;0.0;0.6;7928.0
GVE;2022-09-27 09:00:00;960.0;12.4;0.0;0.3;7929.0
GVE;2022-09-27 10:00:00;960.2;13.5;0.0;0.4;7930.0
GVE;2022-09-27 12:00:00;960.4;13.1;0.0;0.1;7932.0
GVE;2022-09-27 13:00:00;960.5;11.5;0.3;0.0;7933.0
GVE;2022-09-27 14:00:00;960.4;12.3;0.0;0.0;7934.0
GVE;2022-09-27 15:00:00;960.1;12.5;0.0;0.0;7935.0
GVE;2022-09-27 16:00:00;960.3;12.0;0.0;0.0;7936.0
GVE;2022-09-27 18:00:00;960.6;11.4;0.0;0.0;7938.0
GVE;2022-09-27 19:00:00;960.6;11.3;0.0;0.0;7939.0
GVE;2022-09-27 21:00:00;960.6;11.5;0.0;0.0;7941.0
GVE;2022-09-27 22:00:00;960.2;10.4;0.2;0.0;7942.0
GVE;2022-09-27 23:00:00;959.5;10.5;0.0;0.0;7943.0
GVE;2022-09-28 00:00:00;958.3;10.2;0.2;0.0;7944.0
GVE;2022-09-28 01:00:00;957.4;9.9;0.6;0.0;7945.0
GVE;2022-09-28 02:00:00;956.5;9.7;1.2;0.0;7946.0
GVE;2022-09-28 03:00:00;955.7;9.9;1.6;0.0;7947.0
GVE;2022-09-28 04:00:00;954.9;10.4;0.7;0.0;7948.0
GVE;2022-09-28 05:00:00;954.2;11.2;1.0;0.0;7949.0
GVE;2022-09-28 06:00:00;953.5;11.8;0.7;0.0;7950.0
GVE;2022-09-28 07:00:00;953.4;12.6;0.3;0.0;7951.0
GVE;2022-09-28 08:00:00;953.7;13.2;0.1;0.0;7952.0
GVE;2022-09-28 09:00:00;954.0;13.4;1.6;0.0;7953.0
GVE;2022-09-28 12:00:00;953.0;14.9;0.0;0.0;7956.0
GVE;2022-09-28 13:00:00;952.6;14.4;1.1;0.0;7957.0
GVE;2022-09-28 14:00:00;952.4;14.1;1.9;0.0;7958.0
GVE;2022-09-28 15:00:00;952.6;13.8;0.5;0.0;7959.0
GVE;2022-09-28 16:00:00;952.7;14.1;0.1;0.0;7960.0
GVE;2022-09-28 18:00:00;954.2;13.3;0.0;0.0;7962.0
GVE;2022-09-28 19:00:00;954.4;12.7;0.0;0.0;7963.0
GVE;2022-09-28 20:00:00;954.3;12.2;0.4;0.0;7964.0
GVE;2022-09-28 21:00:00;954.3;12.0;0.1;0.0;7965.0
GVE;2022-09-28 22:00:00;954.1;11.8;0.0;0.0;7966.0
GVE;2022-09-28 23:00:00;953.9;11.8;0.4;0.0;7967.0
GVE;2022-09-29 00:00:00;953.6;11.9;1.4;0.0;7968.0
GVE;2022-09-29 01:00:00;953.2;11.8;0.9;0.0;7969.0
GVE;2022-09-29 02:00:00;952.7;11.6;0.8;0.0;7970.0
GVE;2022-09-29 03:00:00;952.6;11.4;0.1;0.0;7971.0
GVE;2022-09-29 04:00:00;952.5;11.3;0.5;0.0;7972.0
GVE;2022-09-29 05:00:00;952.5;11.2;0.0;0.0;7973.0
GVE;2022-09-29 06:00:00;953.0;11.5;0.0;0.0;7974.0
GVE;2022-09-29 07:00:00;953.3;11.2;0.1;0.0;7975.0
GVE;2022-09-29 08:00:00;953.9;11.4;0.0;0.0;7976.0
GVE;2022-09-29 10:00:00;954.5;12.8;0.0;0.0;7978.0
GVE;2022-09-29 11:00:00;954.6;12.3;0.0;0.0;7979.0
GVE;2022-09-29 12:00:00;954.8;11.6;0.5;0.0;7980.0
GVE;2022-09-29 13:00:00;954.7;12.2;0.0;0.0;7981.0
GVE;2022-09-29 14:00:00;954.7;13.3;0.0;0.0;7982.0
GVE;2022-09-29 15:00:00;954.9;13.6;0.0;0.1;7983.0
GVE;2022-09-29 16:00:00;955.0;13.2;0.0;0.0;7984.0
GVE;2022-09-29 17:00:00;955.5;12.7;0.0;0.0;7985.0
GVE;2022-09-29 18:00:00;956.3;12.0;0.0;0.0;7986.0
GVE;2022-09-29 19:00:00;956.7;10.1;0.0;0.0;7987.0
GVE;2022-09-29 21:00:00;957.7;9.0;0.0;0.0;7989.0
GVE;2022-09-29 22:00:00;958.2;8.3;0.0;0.0;7990.0
GVE;2022-09-29 23:00:00;958.7;8.9;0.3;0.0;7991.0
GVE;2022-09-30 00:00:00;958.8;9.3;0.2;0.0;7992.0
GVE;2022-09-30 01:00:00;958.8;8.5;0.0;0.0;7993.0
GVE;2022-09-30 02:00:00;959.2;7.1;0.0;0.0;7994.0
GVE;2022-09-30 03:00:00;959.2;6.2;0.0;0.0;7995.0
GVE;2022-09-30 04:00:00;959.4;5.8;0.0;0.0;7996.0
GVE;2022-09-30 05:00:00;959.9;5.7;0.0;0.0;7997.0
GVE;2022-09-30 06:00:00;960.3;6.4;0.0;0.0;7998.0
GVE;2022-09-30 09:00:00;962.2;10.3;0.0;0.0;8001.0
GVE;2022-09-30 10:00:00;962.8;11.2;0.0;0.0;8002.0
GVE;2022-09-30 11:00:00;963.2;12.2;0.0;0.1;8003.0
GVE;2022-09-30 12:00:00;963.4;13.6;0.0;0.8;8004.0
GVE;2022-09-30 13:00:00;963.5;14.2;0.0;1.0;8005.0
GVE;2022-09-30 14:00:00;963.5;14.7;0.0;0.6;8006.0
GVE;2022-09-30 15:00:00;963.9;14.0;0.0;0.2;8007.0
GVE;2022-09-30 16:00:00;964.2;14.1;0.0;0.3;8008.0
GVE;2022-09-30 17:00:00;964.8;13.6;0.0;0.1;8009.0
GVE;2022-09-30 19:00:00;966.3;12.4;0.0;0.0;8011.0
GVE;2022-09-30 20:00:00;966.7;11.1;0.0;0.0;8012.0
GVE;2022-09-30 22:00:00;967.9;9.7;0.0;0.0;8014.0
GVE;2022-09-30 23:00:00;968.4;10.0;0.0;0.0;8015.0
GVE;2022-10-01 01:00:00;968.8;8.1;0.0;0.0;8017.0
GVE;2022-10-01 02:00:00;969.1;7.7;0.0;0.0;8018.0
GVE;2022-10-01 03:00:00;969.2;8.0;0.0;0.0;8019.0
GVE;2022-10-01 05:00:00;969.6;9.1;0.0;0.0;8021.0
GVE;2022-10-01 06:00:00;969.9;9.8;0.0;0.0;8022.0
GVE;2022-10-01 08:00:00;970.7;10.5;0.0;0.0;8024.0
GVE;2022-10-01 09:00:00;970.9;10.8;0.3;0.0;8025.0
GVE;2022-10-01 10:00:00;971.7;10.4;0.6;0.0;8026.0
GVE;2022-10-01 11:00:00;972.0;10.5;0.0;0.0;8027.0
GVE;2022-10-01 12:00:00;972.1;10.7;0.0;0.0;8028.0
GVE;2022-10-01 13:00:00;972.1;10.7;0.1;0.0;8029.0
GVE;2022-10-01 14:00:00;972.0;11.3;0.0;0.0;8030.0
GVE;2022-10-01 15:00:00;972.1;11.7;0.1;0.0;8031.0
GVE;2022-10-01 16:00:00;972.2;12.1;1.4;0.0;8032.0
GVE;2022-10-01 17:00:00;972.7;12.6;0.3;0.0;8033.0
GVE;2022-10-01 18:00:00;973.2;13.0;1.3;0.0;8034.0
GVE;2022-10-01 19:00:00;973.8;13.0;2.8;0.0;8035.0
GVE;2022-10-01 20:00:00;974.2;13.1;1.3;0.0;8036.0
GVE;2022-10-01 21:00:00;974.7;13.0;0.8;0.0;8037.0
GVE;2022-10-01 22:00:00;974.9;13.1;0.3;0.0;8038.0
GVE;2022-10-01 23:00:00;975.4;13.5;1.8;0.0;8039.0
GVE;2022-10-02 01:00:00;975.9;14.0;0.1;0.0;8041.0
GVE;2022-10-02 02:00:00;976.0;14.2;0.1;0.0;8042.0
GVE;2022-10-02 03:00:00;976.1;13.9;0.1;0.0;8043.0
GVE;2022-10-02 06:00:00;975.9;14.3;0.0;0.0;8046.0
GVE;2022-10-02 07:00:00;976.0;14.4;0.0;0.0;8047.0
GVE;2022-10-02 08:00:00;976.0;15.8;0.0;0.0;8048.0
GVE;2022-10-02 09:00:00;976.1;17.9;0.0;0.8;8049.0
GVE;2022-10-02 10:00:00;976.0;20.0;0.0;1.0;8050.0
GVE;2022-10-02 11:00:00;975.9;20.6;0.0;0.8;8051.0
GVE;2022-10-02 12:00:00;976.0;20.7;0.0;0.6;8052.0
GVE;2022-10-02 13:00:00;975.3;21.7;0.0;1.0;8053.0
GVE;2022-10-02 14:00:00;975.1;21.9;0.0;1.0;8054.0
GVE;2022-10-02 16:00:00;974.8;20.6;0.0;0.6;8056.0
GVE;2022-10-02 17:00:00;975.0;19.5;0.0;0.8;8057.0
GVE;2022-10-02 18:00:00;975.5;16.0;0.0;0.0;8058.0
GVE;2022-10-02 19:00:00;975.9;13.8;0.0;0.0;8059.0
GVE;2022-10-02 21:00:00;975.9;12.9;0.0;0.0;8061.0
GVE;2022-10-02 22:00:00;976.0;13.1;0.0;0.0;8062.0
GVE;2022-10-02 23:00:00;976.0;12.9;0.0;0.0;8063.0
GVE;2022-10-03 00:00:00;976.1;13.4;0.2;0.0;8064.0
GVE;2022-10-03 01:00:00;976.1;13.1;0.0;0.0;8065.0
GVE;2022-10-03 02:00:00;976.2;12.0;0.0;0.0;8066.0
GVE;2022-10-03 03:00:00;976.1;11.7;0.0;0.0;8067.0
GVE;2022-10-03 04:00:00;976.0;11.3;0.0;0.0;8068.0
GVE;2022-10-03 06:00:00;975.3;10.2;0.0;0.0;8070.0
GVE;2022-10-03 07:00:00;975.7;11.2;0.0;0.7;8071.0
GVE;2022-10-03 08:00:00;976.1;13.4;0.0;1.0;8072.0
GVE;2022-10-03 09:00:00;976.3;15.3;0.0;1.0;8073.0
GVE;2022-10-03 10:00:00;976.2;16.8;0.0;1.0;8074.0
GVE;2022-10-03 11:00:00;975.8;17.5;0.0;0.7;8075.0
GVE;2022-10-03 12:00:00;975.8;17.5;0.0;0.3;8076.0
GVE;2022-10-03 13:00:00;975.7;17.8;0.0;0.4;8077.0
GVE;2022-10-03 14:00:00;975.4;18.1;0.0;0.7;8078.0
GVE;2022-10-03 15:00:00;975.1;18.5;0.0;1.0;8079.0
GVE;2022-10-03 16:00:00;974.9;17.8;0.0;0.9;8080.0
GVE;2022-10-03 17:00:00;974.7;16.5;0.0;0.2;8081.0
GVE;2022-10-03 18:00:00;974.8;15.5;0.0;0.0;8082.0
GVE;2022-10-03 19:00:00;975.0;15.1;0.0;0.0;8083.0
GVE;2022-10-03 20:00:00;975.1;15.1;0.0;0.0;8084.0
GVE;2022-10-03 21:00:00;975.1;14.9;0.0;0.0;8085.0
GVE;2022-10-03 23:00:00;975.0;14.3;0.0;0.0;8087.0
GVE;2022-10-04 00:00:00;974.7;14.2;0.0;0.0;8088.0
GVE;2022-10-04 01:00:00;974.7;14.0;0.0;0.0;8089.0
GVE;2022-10-04 03:00:00;974.1;13.3;0.0;0.0;8091.0
GVE;2022-10-04 04:00:00;973.8;12.9;0.0;0.0;8092.0
GVE;2022-10-04 06:00:00;973.7;12.2;0.0;0.0;8094.0
GVE;2022-10-04 07:00:00;973.8;12.2;0.0;0.6;8095.0
GVE;2022-10-04 08:00:00;974.3;14.4;0.0;1.0;8096.0
GVE;2022-10-04 09:00:00;974.5;15.2;0.0;1.0;8097.0
GVE;2022-10-04 10:00:00;974.9;16.1;0.0;1.0;8098.0
GVE;2022-10-04 11:00:00;975.0;16.7;0.0;1.0;8099.0
GVE;2022-10-04 12:00:00;974.8;17.5;0.0;1.0;8100.0
GVE;2022-10-04 13:00:00;974.1;18.6;0.0;1.0;8101.0
GVE;2022-10-04 14:00:00;973.6;19.5;0.0;1.0;8102.0
GVE;2022-10-04 15:00:00;973.4;19.9;0.0;1.0;8103.0
GVE;2022-10-04 18:00:00;973.8;15.5;0.0;0.0;8106.0
GVE;2022-10-04 19:00:00;974.3;13.9;0.0;0.0;8107.0
GVE;2022-10-04 20:00:00;974.6;12.9;0.0;0.0;8108.0
GVE;2022-10-04 21:00:00;975.2;12.0;0.0;0.0;8109.0
GVE;2022-10-04 22:00:00;975.8;11.5;0.0;0.0;8110.0
GVE;2022-10-05 00:00:00;976.0;10.0;0.0;0.0;8112.0
GVE;2022-10-05 01:00:00;975.8;9.6;0.0;0.0;8113.0
GVE;2022-10-05 02:00:00;975.8;9.0;0.0;0.0;8114.0
GVE;2022-10-05 03:00:00;975.6;8.9;0.0;0.0;8115.0
GVE;2022-10-05 05:00:00;975.5;8.3;0.0;0.0;8117.0
GVE;2022-10-05 06:00:00;975.7;8.1;0.0;0.0;8118.0
GVE;2022-10-05 07:00:00;976.1;9.6;0.0;0.6;8119.0
GVE;2022-10-05 08:00:00;976.1;12.5;0.0;1.0;8120.0
GVE;2022-10-05 10:00:00;976.1;17.4;0.0;1.0;8122.0
GVE;2022-10-05 11:00:00;975.8;20.1;0.0;1.0;8123.0
GVE;2022-10-05 12:00:00;975.5;22.0;0.0;1.0;8124.0
GVE;2022-10-05 13:00:00;975.0;23.1;0.0;1.0;8125.0
GVE;2022-10-05 14:00:00;974.8;23.2;0.0;1.0;8126.0
GVE;2022-10-05 15:00:00;974.9;22.8;0.0;1.0;8127.0
GVE;2022-10-05 16:00:00;974.8;22.2;0.0;1.0;8128.0
GVE;2022-10-05 17:00:00;975.1;19.8;0.0;0.8;8129.0
GVE;2022-10-05 18:00:00;975.9;17.4;0.0;0.0;8130.0
GVE;2022-10-05 19:00:00;976.8;16.3;0.0;0.0;8131.0
GVE;2022-10-05 20:00:00;977.5;16.2;0.0;0.0;8132.0
GVE;2022-10-05 21:00:00;978.4;15.5;0.0;0.0;8133.0
GVE;2022-10-05 22:00:00;979.0;15.2;0.0;0.0;8134.0
GVE;2022-10-05 23:00:00;979.3;14.8;0.0;0.0;8135.0
GVE;2022-10-06 00:00:00;979.7;13.0;0.0;0.0;8136.0
GVE;2022-10-06 01:00:00;979.9;12.4;0.0;0.0;8137.0
GVE;2022-10-06 02:00:00;980.1;12.1;0.0;0.0;8138.0
GVE;2022-10-06 03:00:00;980.0;11.5;0.0;0.0;8139.0
GVE;2022-10-06 04:00:00;980.2;10.9;0.0;0.0;8140.0
GVE;2022-10-06 05:00:00;980.4;11.0;0.0;0.0;8141.0
GVE;2022-10-06 07:00:00;980.8;11.9;0.0;0.6;8143.0
GVE;2022-10-06 08:00:00;981.1;14.3;0.0;1.0;8144.0
GVE;2022-10-06 12:00:00;980.6;19.4;0.0;1.0;8148.0
GVE;2022-10-06 13:00:00;979.9;20.6;0.0;1.0;8149.0
GVE;2022-10-06 14:00:00;979.5;21.0;0.0;0.6;8150.0
GVE;2022-10-06 16:00:00;978.9;20.3;0.0;0.3;8152.0
GVE;2022-10-06 17:00:00;978.8;18.5;0.0;0.0;8153.0
GVE;2022-10-06 18:00:00;979.0;16.6;0.0;0.0;8154.0
GVE;2022-10-06 19:00:00;979.3;15.3;0.0;0.0;8155.0
GVE;2022-10-06 21:00:00;979.8;13.5;0.0;0.0;8157.0
GVE;2022-10-06 22:00:00;979.8;12.6;0.0;0.0;8158.0
GVE;2022-10-07 00:00:00;979.3;11.5;0.0;0.0;8160.0
GVE;2022-10-07 01:00:00;979.2;11.0;0.0;0.0;8161.0
GVE;2022-10-07 02:00:00;978.9;10.8;0.0;0.0;8162.0
GVE;2022-10-07 03:00:00;978.4;10.8;0.0;0.0;8163.0
GVE;2022-10-07 04:00:00;978.1;11.6;0.0;0.0;8164.0
GVE;2022-10-07 06:00:00;977.9;11.9;0.0;0.0;8166.0
GVE;2022-10-07 07:00:00;977.9;12.8;0.0;0.0;8167.0
GVE;2022-10-07 08:00:00;978.1;14.1;0.0;0.0;8168.0
GVE;2022-10-07 09:00:00;978.0;15.2;0.0;0.0;8169.0
GVE;2022-10-07 10:00:00;977.6;16.5;0.0;0.9;8170.0
GVE;2022-10-07 11:00:00;977.2;17.5;0.0;1.0;8171.0
GVE;2022-10-07 12:00:00;976.2;18.9;0.0;1.0;8172.0
GVE;2022-10-07 13:00:00;975.0;21.0;0.0;1.0;8173.0
GVE;2022-10-07 14:00:00;974.1;21.6;0.0;1.0;8174.0
GVE;2022-10-07 15:00:00;973.4;21.5;0.0;0.7;8175.0
GVE;2022-10-07 16:00:00;973.0;20.7;0.0;0.4;8176.0
GVE;2022-10-07 17:00:00;972.9;18.6;0.0;0.0;8177.0
GVE;2022-10-07 18:00:00;973.2;17.4;0.0;0.0;8178.0
GVE;2022-10-07 19:00:00;973.4;15.7;0.0;0.0;8179.0
GVE;2022-10-07 20:00:00;973.5;15.0;0.0;0.0;8180.0
GVE;2022-10-07 22:00:00;973.6;14.6;0.0;0.0;8182.0
GVE;2022-10-07 23:00:00;973.4;14.3;0.0;0.0;8183.0
GVE;2022-10-08 00:00:00;973.1;14.0;0.0;0.0;8184.0
GVE;2022-10-08 04:00:00;972.2;13.0;0.0;0.0;8188.0
GVE;2022-10-08 05:00:00;972.4;13.2;0.0;0.0;8189.0
GVE;2022-10-08 07:00:00;972.7;13.6;0.1;0.0;8191.0
GVE;2022-10-08 08:00:00;973.1;14.3;0.7;0.0;8192.0
GVE;2022-10-08 09:00:00;973.6;14.9;1.1;0.0;8193.0
GVE;2022-10-08 10:00:00;973.9;15.5;0.5;0.0;8194.0
GVE;2022-10-08 12:00:00;973.7;16.3;0.0;0.0;8196.0
GVE;2022-10-08 13:00:00;973.3;16.8;0.0;0.0;8197.0
GVE;2022-10-08 14:00:00;973.0;17.0;0.0;0.0;8198.0
GVE;2022-10-08 15:00:00;972.8;17.0;0.0;0.0;8199.0
GVE;2022-10-08 16:00:00;972.6;16.5;0.0;0.0;8200.0
GVE;2022-10-08 17:00:00;972.7;16.1;0.0;0.0;8201.0
GVE;2022-10-08 18:00:00;972.9;15.1;0.0;0.0;8202.0
GVE;2022-10-08 21:00:00;973.6;14.0;0.0;0.0;8205.0
GVE;2022-10-08 23:00:00;973.5;13.4;0.0;0.0;8207.0
GVE;2022-10-09 01:00:00;973.1;13.1;0.0;0.0;8209.0
GVE;2022-10-09 02:00:00;972.7;13.4;0.0;0.0;8210.0
GVE;2022-10-09 03:00:00;972.4;13.4;0.0;0.0;8211.0
GVE;2022-10-09 04:00:00;972.3;13.3;0.0;0.0;8212.0
GVE;2022-10-09 05:00:00;972.4;13.0;0.0;0.0;8213.0
GVE;2022-10-09 08:00:00;972.7;13.1;0.0;0.0;8216.0
GVE;2022-10-09 10:00:00;972.8;14.0;0.0;0.0;8218.0
GVE;2022-10-09 12:00:00;971.9;14.8;0.0;0.0;8220.0
GVE;2022-10-09 13:00:00;971.2;15.3;0.0;0.0;8221.0
GVE;2022-10-09 14:00:00;970.7;15.2;0.0;0.0;8222.0
GVE;2022-10-09 16:00:00;970.0;15.9;0.0;0.3;8224.0
GVE;2022-10-09 17:00:00;969.9;15.0;0.0;0.0;8225.0
GVE;2022-10-09 18:00:00;970.3;14.4;0.0;0.0;8226.0
GVE;2022-10-09 19:00:00;970.4;14.0;0.0;0.0;8227.0
GVE;2022-10-09 20:00:00;970.5;13.6;0.0;0.0;8228.0
GVE;2022-10-09 21:00:00;970.6;13.2;0.0;0.0;8229.0
GVE;2022-10-09 22:00:00;970.8;12.8;0.0;0.0;8230.0
GVE;2022-10-09 23:00:00;970.9;12.9;0.0;0.0;8231.0
GVE;2022-10-10 00:00:00;970.7;13.1;0.0;0.0;8232.0
GVE;2022-10-10 01:00:00;970.6;13.2;0.0;0.0;8233.0
GVE;2022-10-10 02:00:00;970.6;12.9;0.0;0.0;8234.0
GVE;2022-10-10 03:00:00;970.4;12.3;0.0;0.0;8235.0
GVE;2022-10-10 04:00:00;970.4;12.7;0.0;0.0;8236.0
GVE;2022-10-10 05:00:00;970.5;12.3;0.0;0.0;8237.0
GVE;2022-10-10 06:00:00;970.6;12.9;0.0;0.0;8238.0
GVE;2022-10-10 07:00:00;971.0;13.3;0.0;0.0;8239.0
GVE;2022-10-10 08:00:00;971.5;13.9;0.0;0.1;8240.0
GVE;2022-10-10 09:00:00;971.7;14.9;0.0;0.8;8241.0
GVE;2022-10-10 10:00:00;971.8;16.6;0.0;1.0;8242.0
GVE;2022-10-10 11:00:00;971.7;17.8;0.0;1.0;8243.0
GVE;2022-10-10 12:00:00;971.4;19.5;0.0;0.9;8244.0
GVE;2022-10-10 13:00:00;971.1;20.9;0.0;1.0;8245.0
GVE;2022-10-10 14:00:00;970.6;21.3;0.0;1.0;8246.0
GVE;2022-10-10 15:00:00;970.5;21.0;0.0;0.9;8247.0
GVE;2022-10-10 17:00:00;970.9;17.5;0.0;0.1;8249.0
GVE;2022-10-10 18:00:00;971.5;15.4;0.0;0.0;8250.0
GVE;2022-10-10 19:00:00;972.1;15.0;0.0;0.0;8251.0
GVE;2022-10-10 20:00:00;972.4;13.7;0.0;0.0;8252.0
GVE;2022-10-10 21:00:00;972.8;12.9;0.0;0.0;8253.0
GVE;2022-10-10 22:00:00;973.3;12.8;0.0;0.0;8254.0
